Year,Rk,Name,YoB,Votes,NumBallots,pct,active
1968,38,Ewell Blackwell,1,5,283,1.77,0
1968,39,Dutch Leonard,2,5,283,1.77,0
1968,40,Wally Moses,3,4,283,1.41,0
1968,41,Gil McDougald,3,4,283,1.41,0
1968,42,Harry Brecheen,2,3,283,1.06,0
1968,43,Frank McCormick,4,3,283,1.06,0
1968,44,Jackie Jensen,2,3,283,1.06,0
1968,45,Eddie Lopat,1,2,283,0.71,0
1968,46,Augie Galan,1,2,283,0.71,0
1968,47,Preacher Roe,3,2,283,0.71,0
1968,48,Vic Raschi,3,1,283,0.35,0
1967,1,Joe Medwick,8,212,292,72.6,0
1967,2,Red Ruffing,15,212,292,72.6,0
1967,3,Roy Campanella,3,204,292,69.86,0
1967,4,Lou Boudreau,7,143,292,48.97,0
1967,5,Ralph Kiner,5,124,292,42.47,0
1967,6,Enos Slaughter,2,123,292,42.12,0
1967,7,Al Lopez,10,114,292,39.04,0
1967,8,Marty Marion,6,90,292,30.82,0
1967,9,Pee Wee Reese,3,89,292,30.48,0
1967,10,Johnny Mize,5,89,292,30.48,0
1967,11,Johnny Vander Meer,8,87,292,29.79,0
1967,12,Allie Reynolds,6,77,292,26.37,0
1967,13,Phil Rizzuto,5,71,292,24.32,0
1967,14,Joe Gordon,9,66,292,22.6,0
1967,15,Bucky Walters,10,65,292,22.26,0
1967,16,Hal Newhouser,4,62,292,21.23,0
1967,17,Billy Herman,7,59,292,20.21,0
1967,18,Mel Harder,11,52,292,17.81,0
1967,19,Arky Vaughan,10,46,292,15.75,0
1967,20,Ernie Lombardi,9,43,292,14.73,0
1967,21,George Kell,3,40,292,13.7,0
1967,22,Al Dark,2,38,292,13.01,0
1967,23,Bobby Doerr,8,35,292,11.99,0
1967,24,Bob Lemon,3,35,292,11.99,0
1967,25,Hank Bauer,1,23,292,7.88,0
1967,26,Bobo Newsom,5,19,292,6.51,0
1967,27,Don Newcombe,2,18,292,6.16,0
1967,28,Phil Cavarretta,4,15,292,5.14,0
1967,29,Mickey Vernon,2,14,292,4.79,0
1967,30,Bobby Thomson,2,10,292,3.42,0
1967,31,Larry Doby,2,10,292,3.42,0
1967,32,Ted Kluszewski,1,9,292,3.08,0
1967,33,Gil McDougald,2,4,292,1.37,0
1967,34,Terry Moore,7,3,292,1.03,0
1967,35,Jackie Jensen,1,3,292,1.03,0
1967,36,Del Ennis,2,2,292,0.68,0
1967,37,Earl Torgeson,1,2,292,0.68,0
1967,38,Jim Hegan,2,2,292,0.68,0
1967,39,Carl Furillo,2,2,292,0.68,0
1967,40,Elmer Valo,1,2,292,0.68,0
1967,41,Billy Martin,1,1,292,0.34,0
1967,42,Grady Hatton,2,1,292,0.34,0
1967,43,Walt Dropo,1,1,292,0.34,0
1967,44,Andy Pafko,2,1,292,0.34,0
1967,45,Jim Hearn,2,1,292,0.34,0
1967,46,Clint Courtney,1,1,292,0.34,0
1967,47,Ned Garver,1,1,292,0.34,0
1966,1,Ted Williams,1,282,302,93.38,0
1966,2,Red Ruffing,14,208,302,68.87,0
1966,3,Roy Campanella,2,197,302,65.23,0
1966,4,Joe Medwick,7,187,302,61.92,0
1966,5,Lou Boudreau,6,115,302,38.08,0
1966,6,Al Lopez,9,109,302,36.09,0
1966,7,Enos Slaughter,1,100,302,33.11,0
1966,8,Pee Wee Reese,2,95,302,31.46,0
1966,9,Marty Marion,5,86,302,28.48,0
1966,10,Johnny Mize,4,81,302,26.82,0
1966,11,Ralph Kiner,4,74,302,24.5,0
1966,12,Johnny Vander Meer,7,72,302,23.84,0
1966,13,Allie Reynolds,5,60,302,19.87,0
1966,14,Bucky Walters,9,56,302,18.54,0
1966,15,Phil Rizzuto,4,54,302,17.88,0
1966,16,Arky Vaughan,9,36,302,11.92,0
1966,17,Ernie Lombardi,8,34,302,11.26,0
1966,18,Mel Harder,10,34,302,11.26,0
1966,19,Hal Newhouser,3,32,302,10.6,0
1966,20,Joe Gordon,8,31,302,10.26,0
1966,21,Bobby Doerr,7,30,302,9.93,0
1966,22,George Kell,2,29,302,9.6,0
1966,23,Billy Herman,6,28,302,9.27,0
1966,24,Bobo Newsom,4,25,302,8.28,0
1966,25,Bob Lemon,2,21,302,6.95,0
1966,26,Mickey Vernon,1,20,302,6.62,0
1966,27,Al Dark,1,17,302,5.63,0
1966,28,Tommy Bridges,6,16,302,5.3,0
1966,29,Bobby Thomson,1,12,302,3.97,0
1966,30,Phil Cavarretta,3,9,302,2.98,0
1966,31,Don Newcombe,1,7,302,2.32,0
1966,32,Larry Doby,1,7,302,2.32,0
1966,33,Carl Erskine,1,6,302,1.99,0
1966,34,Jim Hegan,1,5,302,1.66,0
1966,35,Gil McDougald,1,5,302,1.66,0
1966,36,Grady Hatton,1,4,302,1.32,0
1966,37,Hank Sauer,1,4,302,1.32,0
1966,38,Whitey Lockman,1,4,302,1.32,0
1966,39,Del Ennis,1,3,302,0.99,0
1966,40,Carl Furillo,1,2,302,0.66,0
1966,41,Del Rice,1,2,302,0.66,0
1966,42,Marv Grissom,1,2,302,0.66,0
1966,43,Morrie Martin,1,2,302,0.66,0
1966,44,Andy Pafko,1,2,302,0.66,0
1966,45,Chico Carrasquel,1,1,302,0.33,0
1966,46,Solly Hemus,1,1,302,0.33,0
1966,47,Bobby Adams,1,1,302,0.33,0
1966,48,Bob Porterfield,1,1,302,0.33,0
1966,49,Jim Hearn,1,1,302,0.33,0
1964,1,Luke Appling,7,142,201,70.65,0
1964,2,Red Ruffing,13,141,201,70.15,0
1964,3,Roy Campanella,1,115,201,57.21,0
1964,4,Joe Medwick,6,108,201,53.73,0
1964,5,Pee Wee Reese,1,73,201,36.32,0
1964,6,Lou Boudreau,5,68,201,33.83,0
1964,7,Al Lopez,8,57,201,28.36,0
1964,8,Chuck Klein,12,56,201,27.86,0
1964,9,Johnny Mize,3,54,201,26.87,0
1964,10,Mel Harder,9,51,201,25.37,0
1964,11,Johnny Vander Meer,6,51,201,25.37,0
1964,12,Marty Marion,4,50,201,24.88,0
1964,13,Lloyd Waner,9,47,201,23.38,0
1964,14,Phil Rizzuto,3,45,201,22.39,0
1964,15,Bucky Walters,8,35,201,17.41,0
1964,16,Allie Reynolds,4,35,201,17.41,0
1964,17,Ernie Lombardi,7,33,201,16.42,0
1964,18,George Kell,1,33,201,16.42,0
1964,19,Ralph Kiner,3,31,201,15.42,0
1964,20,Joe Gordon,7,30,201,14.93,0
1964,21,Billy Herman,5,26,201,12.94,0
1964,22,Hal Newhouser,2,26,201,12.94,0
1964,23,Bob Lemon,1,24,201,11.94,0
1964,24,Bobby Doerr,6,24,201,11.94,0
1964,25,Phil Cavarretta,2,22,201,10.95,0
1964,26,Pepper Martin,14,19,201,9.45,0
1964,27,Arky Vaughan,8,17,201,8.46,0
1964,28,Bobo Newsom,3,17,201,8.46,0
1964,29,Tommy Bridges,5,15,201,7.46,0
1964,30,Leo Durocher,8,15,201,7.46,0
1964,31,Terry Moore,6,14,201,6.97,0
1964,32,Tommy Henrich,7,13,201,6.47,0
1964,33,Sal Maglie,1,13,201,6.47,0
1964,34,Lon Warneke,5,13,201,6.47,0
1964,35,Charlie Keller,6,12,201,5.97,0
1964,36,Doc Cramer,5,12,201,5.97,0
1964,37,Dom DiMaggio,3,12,201,5.97,0
1964,38,Rudy York,2,10,201,4.98,0
1964,39,Hal Schumacher,7,10,201,4.98,0
1964,40,Fred Hutchinson,2,10,201,4.98,0
1964,41,Vic Raschi,2,8,201,3.98,0
1964,42,Spud Chandler,5,6,201,2.99,0
1964,43,Dixie Walker,2,6,201,2.99,0
1964,44,Frank McCormick,3,6,201,2.99,0
1964,45,Virgil Trucks,1,4,201,1.99,0
1964,46,Bob Elliott,3,4,201,1.99,0
1964,47,Johnny Sain,2,3,201,1.49,0
1964,48,Ellis Kinder,1,3,201,1.49,0
1964,49,George Case,4,2,201,1,0
1964,50,Art Houtteman,1,2,201,1,0
1964,51,Wes Westrum,1,2,201,1,0
1964,52,Ron Northey,1,1,201,0.5,0
1964,53,Steve Gromek,1,1,201,0.5,0
1964,54,Eddie Miksis,1,1,201,0.5,0
1964,55,Rip Sewell,3,1,201,0.5,0
1964,56,Roy Smalley,1,1,201,0.5,0
1964,57,Dizzy Trout,1,1,201,0.5,0
1964,58,Bob Kuzava,1,1,201,0.5,0
1962,1,Bob Feller,1,150,160,93.75,0
1962,2,Jackie Robinson,1,124,160,77.5,0
1962,3,Sam Rice,13,81,160,50.62,0
1962,4,Red Ruffing,12,72,160,45,0
1962,5,Eppa Rixey,16,49,160,30.62,0
1962,6,Luke Appling,6,48,160,30,0
1962,7,Phil Rizzuto,2,44,160,27.5,0
1962,8,Burleigh Grimes,14,43,160,26.88,0
1962,9,Hack Wilson,15,39,160,24.38,0
1962,10,Joe Medwick,5,34,160,21.25,0
1962,11,Kiki Cuyler,12,31,160,19.38,0
1962,12,Red Faber,16,30,160,18.75,0
1962,13,Lefty Gomez,15,20,160,12.5,0
1962,14,Jim Bottomley,12,20,160,12.5,0
1962,15,Waite Hoyt,15,18,160,11.25,0
1962,16,Chuck Klein,11,18,160,11.25,0
1962,17,Marty Marion,3,16,160,10,0
1962,18,Allie Reynolds,3,15,160,9.38,0
1962,19,Heinie Manush,6,15,160,9.38,0
1962,20,Goose Goslin,9,14,160,8.75,0
1962,21,Johnny Mize,2,14,160,8.75,0
1962,22,Lefty O'Doul,10,13,160,8.12,0
1962,23,Lou Boudreau,4,12,160,7.5,0
1962,24,Al Lopez,7,11,160,6.88,0
1962,25,Bobby Doerr,5,10,160,6.25,0
1962,26,Tony Lazzeri,14,8,160,5,0
1962,27,Freddie Lindstrom,5,7,160,4.38,0
1962,28,Mel Harder,8,7,160,4.38,0
1962,29,Chick Hafey,12,7,160,4.38,0
1962,30,Pepper Martin,13,6,160,3.75,0
1962,31,Earle Combs,14,6,160,3.75,0
1962,32,Jimmy Dykes,11,6,160,3.75,0
1962,33,Earl Whitehill,4,6,160,3.75,0
1962,34,Arky Vaughan,7,6,160,3.75,0
1962,35,Lloyd Waner,8,5,160,3.12,0
1962,36,Ernie Lombardi,6,5,160,3.12,0
1962,37,Johnny Vander Meer,5,5,160,3.12,0
1962,38,Ralph Kiner,2,5,160,3.12,0
1962,39,Bucky Walters,7,5,160,3.12,0
1962,40,Joe Gordon,6,4,160,2.5,0
1962,41,Billy Herman,4,4,160,2.5,0
1962,42,Jimmie Wilson,12,4,160,2.5,0
1962,43,Hal Newhouser,1,4,160,2.5,0
1962,44,Bobo Newsom,2,3,160,1.88,0
1962,45,Earl Averill,7,3,160,1.88,0
1962,46,Jesse Haines,12,3,160,1.88,0
1962,47,Tommy Henrich,6,3,160,1.88,0
1962,48,Fielder Jones,5,2,160,1.25,0
1962,49,Lon Warneke,4,2,160,1.25,0
1962,50,Dom DiMaggio,2,2,160,1.25,0
1962,51,Firpo Marberry,5,2,160,1.25,0
1962,52,Charlie Grimm,12,2,160,1.25,0
1962,53,Phil Cavarretta,1,2,160,1.25,0
1962,54,Spud Chandler,4,2,160,1.25,0
1962,55,Freddie Fitzsimmons,7,1,160,0.62,0
1962,56,Travis Jackson,12,1,160,0.62,0
1962,57,Luke Sewell,4,1,160,0.62,0
1962,58,Leo Durocher,7,1,160,0.62,0
1962,59,Rudy York,1,1,160,0.62,0
1962,60,Rip Sewell,2,1,160,0.62,0
1962,61,Frank McCormick,2,1,160,0.62,0
1962,62,Preacher Roe,2,1,160,0.62,0
1962,63,Billy Cox,1,1,160,0.62,0
1962,64,Vic Raschi,1,1,160,0.62,0
1962,65,Charlie Keller,5,1,160,0.62,0
1962,66,Riggs Stephenson,4,1,160,0.62,0
1962,67,Bob Elliott,2,1,160,0.62,0
1962,68,Red Rolfe,8,1,160,0.62,0
1962,69,Doc Cramer,4,1,160,0.62,0
1962,70,High Pockets Kelly,7,1,160,0.62,0
1962,71,Tommy Bridges,4,1,160,0.62,0
1962,72,George Case,3,1,160,0.62,0
1962,73,Terry Moore,5,1,160,0.62,0
1962,74,Johnny Sain,1,1,160,0.62,0
1962,75,Dixie Walker,1,1,160,0.62,0
1962,76,Wes Ferrell,6,1,160,0.62,0
1962,77,Fred Hutchinson,1,1,160,0.62,0
1962,78,Hal Schumacher,6,1,160,0.62,0
1962,79,Glenn Wright,12,1,160,0.62,0
1960,1,Edd Roush,19,146,269,54.28,0
1960,2,Sam Rice,12,143,269,53.16,0
1960,3,Eppa Rixey,15,142,269,52.79,0
1960,4,Burleigh Grimes,13,92,269,34.2,0
1960,5,Jim Bottomley,11,89,269,33.09,0
1960,6,Red Ruffing,11,86,269,31.97,0
1960,7,Red Faber,15,83,269,30.86,0
1960,8,Kiki Cuyler,11,72,269,26.77,0
1960,9,Luke Appling,5,72,269,26.77,0
1960,10,Hack Wilson,14,72,269,26.77,0
1960,11,Tony Lazzeri,13,59,269,21.93,0
1960,12,Lefty Gomez,14,51,269,18.96,0
1960,13,Lefty O'Doul,9,45,269,16.73,0
1960,14,Johnny Mize,1,45,269,16.73,0
1960,15,Earle Combs,13,43,269,15.99,0
1960,16,Hank Gowdy,17,38,269,14.13,0
1960,17,Joe Medwick,4,38,269,14.13,0
1960,18,Chuck Klein,10,37,269,13.75,0
1960,19,Marty Marion,2,37,269,13.75,0
1960,20,Lou Boudreau,3,35,269,13.01,0
1960,21,Bucky Harris,10,31,269,11.52,0
1960,22,Johnny Vander Meer,4,31,269,11.52,0
1960,23,Dave Bancroft,15,30,269,11.15,0
1960,24,Goose Goslin,8,30,269,11.15,0
1960,25,Chick Hafey,11,29,269,10.78,0
1960,26,Pepper Martin,12,29,269,10.78,0
1960,27,Waite Hoyt,14,29,269,10.78,0
1960,28,Jimmy Dykes,10,27,269,10.04,0
1960,29,Al Lopez,6,26,269,9.67,0
1960,30,Allie Reynolds,2,24,269,8.92,0
1960,31,Joe Sewell,7,23,269,8.55,0
1960,32,Lloyd Waner,7,22,269,8.18,0
1960,33,Jesse Haines,11,20,269,7.43,0
1960,34,Heinie Manush,5,20,269,7.43,0
1960,35,Bucky Walters,6,19,269,7.06,0
1960,36,Glenn Wright,11,18,269,6.69,0
1960,37,Nick Altrock,8,18,269,6.69,0
1960,38,Joe Judge,7,15,269,5.58,0
1960,39,Bobby Doerr,4,15,269,5.58,0
1960,40,Freddie Fitzsimmons,6,13,269,4.83,0
1960,41,Charlie Grimm,11,13,269,4.83,0
1960,42,Howard Ehmke,9,12,269,4.46,0
1960,43,Mel Harder,7,12,269,4.46,0
1960,44,Eddie Rommel,8,12,269,4.46,0
1960,45,Travis Jackson,11,11,269,4.09,0
1960,46,Earl Averill,6,11,269,4.09,0
1960,47,Joe Gordon,5,11,269,4.09,0
1960,48,Cy Williams,13,11,269,4.09,0
1960,49,Wally Schang,5,11,269,4.09,0
1960,50,Hal Schumacher,5,11,269,4.09,0
1960,51,Tommy Henrich,5,10,269,3.72,0
1960,52,Arky Vaughan,6,10,269,3.72,0
1960,53,Red Rolfe,7,10,269,3.72,0
1960,54,Leo Durocher,6,10,269,3.72,0
1960,55,Bob Meusel,11,10,269,3.72,0
1960,56,Muddy Ruel,10,9,269,3.35,0
1960,57,Paul Derringer,7,8,269,2.97,0
1960,58,Frankie Crosetti,5,8,269,2.97,0
1960,59,Joe Dugan,7,8,269,2.97,0
1960,60,Wes Ferrell,5,8,269,2.97,0
1960,61,Pete Reiser,2,8,269,2.97,0
1960,62,Babe Herman,12,7,269,2.6,0
1960,63,Terry Moore,4,7,269,2.6,0
1960,64,Harry Brecheen,1,7,269,2.6,0
1960,65,Charlie Keller,4,7,269,2.6,0
1960,66,Orval Grove,2,7,269,2.6,0
1960,67,Bing Miller,2,6,269,2.23,0
1960,68,Jimmie Wilson,11,6,269,2.23,0
1960,69,Stan Hack,7,6,269,2.23,0
1960,70,Freddie Lindstrom,4,6,269,2.23,0
1960,71,Ernie Lombardi,5,6,269,2.23,0
1960,73,Bobo Newsom,1,6,269,2.23,0
1960,74,Moe Berg,2,5,269,1.86,0
1960,75,Max Bishop,4,5,269,1.86,0
1960,76,High Pockets Kelly,6,5,269,1.86,0
1960,77,Lon Warneke,3,4,269,1.49,0
1960,78,Dom DiMaggio,1,4,269,1.49,0
1960,79,George Uhle,3,4,269,1.49,0
1960,80,Hal White,1,4,269,1.49,0
1960,81,Tommy Bridges,3,4,269,1.49,0
1960,82,Dolf Luque,9,4,269,1.49,0
1960,83,Riggs Stephenson,3,4,269,1.49,0
1960,84,Ossie Bluege,6,3,269,1.12,0
1960,85,Ralph Kiner,1,3,269,1.12,0
1960,86,Lew Fonseca,5,3,269,1.12,0
1960,87,Luke Sewell,3,3,269,1.12,0
1960,88,Bob O'Farrell,3,3,269,1.12,0
1960,89,Schoolboy Rowe,2,3,269,1.12,0
1960,90,Red Kress,2,3,269,1.12,0
1960,91,Earl Whitehill,3,3,269,1.12,0
1960,92,Pinky Higgins,4,3,269,1.12,0
1960,93,Eddie Stanky,1,3,269,1.12,0
1960,94,Dolph Camilli,4,3,269,1.12,0
1960,95,Dutch Leonard,1,2,269,0.74,0
1960,96,Charlie Root,6,2,269,0.74,0
1960,97,Firpo Marberry,4,2,269,0.74,0
1960,98,Hank Edwards,1,2,269,0.74,0
1960,99,Bill Sherdel,9,2,269,0.74,0
1960,100,Bob Elliott,1,2,269,0.74,0
1960,101,Mike Gonzalez,5,2,269,0.74,0
1960,102,Cookie Lavagetto,2,2,269,0.74,0
1960,103,Bill Hallahan,4,2,269,0.74,0
1960,104,Marty McManus,2,2,269,0.74,0
1960,105,Tommy Holmes,2,2,269,0.74,0
1960,106,Van Mungo,4,2,269,0.74,0
1960,107,Jack Quinn,4,2,269,0.74,0
1960,108,Bill Nicholson,1,1,269,0.37,0
1960,109,Harry Danning,2,1,269,0.37,0
1960,110,Gus Suhr,3,1,269,0.37,0
1960,111,Addie Joss,7,1,269,0.37,0
1960,112,Birdie Tebbetts,2,1,269,0.37,0
1960,113,Mort Cooper,3,1,269,0.37,0
1960,114,Hans Lobert,4,1,269,0.37,0
1960,115,Dick Bartell,4,1,269,0.37,0
1960,116,Tom Zachary,2,1,269,0.37,0
1960,117,Doc Cramer,3,1,269,0.37,0
1960,118,Willie Kamm,2,1,269,0.37,0
1960,119,Charley O'Leary,3,1,269,0.37,0
1960,120,Heinie Groh,8,1,269,0.37,0
1960,121,Wally Moses,2,1,269,0.37,0
1960,122,Preacher Roe,1,1,269,0.37,0
1960,123,Sibby Sisti,1,1,269,0.37,0
1960,124,Johnny Pesky,1,1,269,0.37,0
1960,125,Sparky Adams,2,1,269,0.37,0
1960,126,General Crowder,2,1,269,0.37,0
1960,127,Rick Ferrell,3,1,269,0.37,0
1960,128,Rube Walberg,2,1,269,0.37,0
1960,129,Freddy Leach,2,1,269,0.37,0
1960,130,Ray Blades,2,1,269,0.37,0
1960,131,Bubbles Hargrave,3,1,269,0.37,0
1960,132,Ken Keltner,2,1,269,0.37,0
1960,133,Mule Haas,4,1,269,0.37,0
1960,134,George Case,2,1,269,0.37,0
1958,1,Max Carey,14,136,266,51.13,0
1958,2,Edd Roush,18,112,266,42.11,0
1958,3,Red Ruffing,10,99,266,37.22,0
1958,4,Hack Wilson,13,94,266,35.34,0
1958,5,Sam Rice,11,90,266,33.83,0
1958,6,Kiki Cuyler,10,90,266,33.83,0
1958,7,Tony Lazzeri,12,80,266,30.08,0
1958,8,Luke Appling,4,77,266,28.95,0
1958,9,Lefty Gomez,13,76,266,28.57,0
1958,10,Burleigh Grimes,12,71,266,26.69,0
1958,11,Red Faber,14,68,266,25.56,0
1958,12,Lou Boudreau,2,64,266,24.06,0
1958,13,Jim Bottomley,10,57,266,21.43,0
1958,14,Joe Medwick,3,50,266,18.8,0
1958,15,Pepper Martin,11,46,266,17.29,0
1958,16,Hank Gowdy,16,45,266,16.92,0
1958,17,Bucky Harris,9,45,266,16.92,0
1958,18,Dave Bancroft,14,43,266,16.17,0
1958,19,Lloyd Waner,6,39,266,14.66,0
1958,20,Waite Hoyt,13,37,266,13.91,0
1958,21,Chuck Klein,9,36,266,13.53,0
1958,22,Johnny Vander Meer,3,35,266,13.16,0
1958,23,Stan Coveleski,5,34,266,12.78,0
1958,24,Al Lopez,5,34,266,12.78,0
1958,25,Earle Combs,12,34,266,12.78,0
1958,26,Bucky Walters,5,33,266,12.41,0
1958,27,Eppa Rixey,14,32,266,12.03,0
1958,28,Leo Durocher,5,28,266,10.53,0
1958,29,Lefty O'Doul,8,27,266,10.15,0
1958,30,Jimmy Dykes,9,26,266,9.77,0
1958,31,Charlie Grimm,10,26,266,9.77,0
1958,32,Goose Goslin,7,26,266,9.77,0
1958,33,Bobby Doerr,3,25,266,9.4,0
1958,34,Heinie Manush,4,22,266,8.27,0
1958,35,Jesse Haines,10,22,266,8.27,0
1958,36,Nick Altrock,7,20,266,7.52,0
1958,37,Billy Southworth,8,18,266,6.77,0
1958,38,Freddie Fitzsimmons,5,16,266,6.02,0
1958,39,Paul Derringer,6,15,266,5.64,0
1958,40,Dolf Luque,8,15,266,5.64,0
1958,41,Earl Averill,5,14,266,5.26,0
1958,42,Red Rolfe,6,13,266,4.89,0
1958,43,Babe Herman,11,13,266,4.89,0
1958,44,Art Nehf,11,13,266,4.89,0
1958,45,Chick Hafey,10,12,266,4.51,0
1958,46,Terry Moore,3,12,266,4.51,0
1958,47,Schoolboy Rowe,1,12,266,4.51,0
1958,48,Travis Jackson,10,11,266,4.14,0
1958,49,Tommy Henrich,4,11,266,4.14,0
1958,50,Joe Gordon,4,11,266,4.14,0
1958,51,Tommy Bridges,2,11,266,4.14,0
1958,52,Steve O'Neill,7,10,266,3.76,0
1958,53,Muddy Ruel,9,10,266,3.76,0
1958,54,Joe Judge,6,9,266,3.38,0
1958,55,Jack Quinn,3,9,266,3.38,0
1958,56,Wes Ferrell,4,9,266,3.38,0
1958,57,Charlie Keller,3,9,266,3.38,0
1958,58,Wally Schang,4,8,266,3.01,0
1958,59,Birdie Tebbetts,1,8,266,3.01,0
1958,60,Glenn Wright,10,8,266,3.01,0
1958,61,Howard Ehmke,8,7,266,2.63,0
1958,62,Eddie Rommel,7,7,266,2.63,0
1958,63,Billy Herman,3,7,266,2.63,0
1958,64,Stan Hack,6,6,266,2.26,0
1958,65,Cy Williams,12,6,266,2.26,0
1958,66,Charlie Root,5,6,266,2.26,0
1958,67,Pinky Higgins,3,6,266,2.26,0
1958,68,Mel Harder,6,6,266,2.26,0
1958,69,Carl Mays,1,6,266,2.26,0
1958,70,Pete Reiser,1,6,266,2.26,0
1958,71,Arky Vaughan,5,6,266,2.26,0
1958,72,Bullet Joe Bush,1,5,266,1.88,0
1958,73,Fielder Jones,4,5,266,1.88,0
1958,74,Freddie Lindstrom,3,5,266,1.88,0
1958,75,Frankie Crosetti,4,5,266,1.88,0
1958,76,Firpo Marberry,3,5,266,1.88,0
1958,77,Bob Meusel,10,5,266,1.88,0
1958,78,Orval Grove,1,5,266,1.88,0
1958,79,Joe Dugan,6,5,266,1.88,0
1958,80,Max Bishop,3,4,266,1.5,0
1958,81,Dolph Camilli,3,4,266,1.5,0
1958,82,Ernie Lombardi,4,4,266,1.5,0
1958,83,Urban Shocker,5,4,266,1.5,0
1958,84,George Uhle,2,4,266,1.5,0
1958,85,Moe Berg,1,4,266,1.5,0
1958,86,Cookie Lavagetto,1,4,266,1.5,0
1958,87,Luke Sewell,2,3,266,1.13,0
1958,88,Lew Fonseca,4,3,266,1.13,0
1958,89,Bill Doak,1,3,266,1.13,0
1958,90,Mike Gonzalez,4,3,266,1.13,0
1958,91,Jimmie Wilson,10,3,266,1.13,0
1958,92,Tony Cuccinello,2,3,266,1.13,0
1958,93,Willie Kamm,1,3,266,1.13,0
1958,94,Bob O'Farrell,2,3,266,1.13,0
1958,95,Frankie Gustine,1,3,266,1.13,0
1958,96,Billy Werber,4,3,266,1.13,0
1958,97,Charlie Berry,2,3,266,1.13,0
1958,98,Mort Cooper,2,3,266,1.13,0
1958,99,Earl Whitehill,2,2,266,0.75,0
1958,100,Marty McManus,1,2,266,0.75,0
1958,101,High Pockets Kelly,5,2,266,0.75,0
1958,102,Freddy Leach,1,2,266,0.75,0
1958,103,Lee Meadows,1,2,266,0.75,0
1958,104,Doc Cramer,2,2,266,0.75,0
1958,105,Van Mungo,3,2,266,0.75,0
1958,106,Bill Sherdel,8,2,266,0.75,0
1958,107,Cy Perkins,1,2,266,0.75,0
1958,108,Ossie Bluege,5,2,266,0.75,0
1958,109,Ray Kremer,2,2,266,0.75,0
1958,110,Wally Berger,2,2,266,0.75,0
1958,111,Lon Warneke,2,2,266,0.75,0
1958,112,Tommy Holmes,1,2,266,0.75,0
1958,113,Joe McCarthy,5,2,266,0.75,0
1958,114,Wally Moses,1,1,266,0.38,0
1958,115,Riggs Stephenson,2,1,266,0.38,0
1958,116,Harry Danning,1,1,266,0.38,0
1958,117,Rube Walberg,1,1,266,0.38,0
1958,118,Pep Young,1,1,266,0.38,0
1958,119,Gus Mancuso,1,1,266,0.38,0
1958,120,Johnny Mostil,2,1,266,0.38,0
1958,121,Gus Suhr,2,1,266,0.38,0
1958,122,George Grantham,1,1,266,0.38,0
1958,123,Curt Davis,1,1,266,0.38,0
1958,124,Rip Sewell,1,1,266,0.38,0
1958,125,Ken Keltner,1,1,266,0.38,0
1958,126,Monte Pearson,1,1,266,0.38,0
1958,127,Ray Blades,1,1,266,0.38,0
1958,128,Harry Walker,1,1,266,0.38,0
1958,129,Tom Zachary,1,1,266,0.38,0
1958,130,Dick Bartell,3,1,266,0.38,0
1958,131,Clyde Sukeforth,1,1,266,0.38,0
1958,132,Ken Williams,2,1,266,0.38,0
1958,133,Sparky Adams,1,1,266,0.38,0
1958,134,Jumbo Elliott,1,1,266,0.38,0
1958,135,Larry Benton,1,1,266,0.38,0
1958,136,George Case,1,1,266,0.38,0
1958,137,Wally Pipp,1,1,266,0.38,0
1958,138,General Crowder,1,1,266,0.38,0
1958,139,Bill Hallahan,3,1,266,0.38,0
1958,140,Hal Schumacher,4,1,266,0.38,0
1958,141,Billy Jurges,2,1,266,0.38,0
1958,142,Sam Chapman,1,1,266,0.38,0
1958,143,Bing Miller,1,1,266,0.38,0
1958,144,Red Kress,1,1,266,0.38,0
1958,145,Jack Scott,1,1,266,0.38,0
1958,146,Rick Ferrell,2,1,266,0.38,0
1958,147,Red Lucas,3,1,266,0.38,0
1958,148,Jimmy Austin,1,1,266,0.38,0
1958,149,Warren Spahn,1,1,266,0.38,1
1958,150,Bubbles Hargrave,2,1,266,0.38,0
1958,151,Joe Sewell,6,1,266,0.38,0
1958,152,Charley O'Leary,2,1,266,0.38,0
1958,153,Whit Wyatt,1,1,266,0.38,0
1958,154,Mule Haas,3,1,266,0.38,0
1956,1,Hank Greenberg,9,164,193,84.97,0
1956,2,Joe Cronin,10,152,193,78.76,0
1956,3,Red Ruffing,9,97,193,50.26,0
1956,4,Edd Roush,17,91,193,47.15,0
1956,5,Lefty Gomez,12,89,193,46.11,0
1956,6,Hack Wilson,12,74,193,38.34,0
1956,7,Max Carey,13,65,193,33.68,0
1956,8,Tony Lazzeri,11,64,193,33.16,0
1956,9,Kiki Cuyler,9,55,193,28.5,0
1956,10,Hank Gowdy,15,49,193,25.39,0
1956,11,Sam Rice,10,45,193,23.32,0
1956,12,Chuck Klein,8,44,193,22.8,0
1956,13,Jim Bottomley,9,42,193,21.76,0
1956,14,Waite Hoyt,12,37,193,19.17,0
1956,15,Red Faber,13,34,193,17.62,0
1956,16,Joe Medwick,2,31,193,16.06,0
1956,17,Eppa Rixey,13,27,193,13.99,0
1956,18,Zack Wheat,16,26,193,13.47,0
1956,19,Goose Goslin,6,26,193,13.47,0
1956,20,Burleigh Grimes,11,25,193,12.95,0
1956,21,Ross Youngs,17,19,193,9.84,0
